numero_de_cliente,clase_binaria,Label
18219332,NEG,0
18219417,NEG,0
18219468,NEG,0
18219512,NEG,0
18219530,NEG,0
18219750,NEG,0
18219791,NEG,0
18219807,NEG,0
18220523,NEG,0
18220768,NEG,0
18221189,NEG,0
18221243,NEG,0
18221246,NEG,0
18221321,NEG,0
18221437,NEG,0
18221513,NEG,0
18221547,NEG,0
18221560,NEG,0
18221569,NEG,0
18221739,NEG,0
18221789,NEG,0
18221915,NEG,0
18221946,NEG,0
18221984,NEG,0
18221987,NEG,0
18221997,NEG,0
18222009,NEG,0
18222308,NEG,0
18222326,NEG,0
18222333,NEG,0
18222408,NEG,0
18222546,NEG,0
18222619,NEG,0
18222678,NEG,0
18222697,NEG,0
18222703,NEG,0
18222747,NEG,0
18223011,NEG,0
18223014,NEG,0
18223030,NEG,0
18223040,NEG,0
18223049,NEG,0
18223106,NEG,0
18223193,NEG,0
18223303,NEG,0
18223357,NEG,0
18223410,NEG,0
18223709,NEG,0
18223856,NEG,0
18223863,NEG,0
18223885,NEG,0
18223951,NEG,0
18224004,NEG,0
18224023,NEG,0
18224149,NEG,0
18224287,NEG,0
18224290,NEG,0
18224419,NEG,0
18224482,NEG,0
18224491,NEG,0
18224526,NEG,0
18224676,NEG,0
18225044,NEG,0
18225104,NEG,0
18225119,NEG,0
18225188,NEG,0
18225198,NEG,0
18225320,NEG,0
18225559,NEG,0
18225572,NEG,0
18225751,NEG,0
18225766,NEG,0
18226090,NEG,0
18226219,NEG,0
18226329,NEG,0
18226527,NEG,0
18226561,NEG,0
18226593,NEG,0
18226866,NEG,0
18227017,NEG,0
18227215,NEG,0
18227234,NEG,0
18227262,NEG,0
18227375,NEG,0
18227391,NEG,0
18227416,NEG,0
18227488,NEG,0
18227614,NEG,0
18227642,NEG,0
18228047,NEG,0
18228280,NEG,0
18228295,NEG,0
18228434,NEG,0
18228610,NEG,0
18228616,NEG,0
18228676,NEG,0
18228713,NEG,0
18228807,NEG,0
18229464,NEG,0
18229571,NEG,0
18229649,NEG,0
18229668,NEG,0
18229860,NEG,0
18230353,NEG,0
18230542,NEG,0
18230567,NEG,0
18230648,NEG,0
18230711,NEG,0
18230740,NEG,0
18230925,NEG,0
18231054,NEG,0
18231211,NEG,0
18231450,NEG,0
18231516,NEG,0
18231707,NEG,0
18231792,NEG,0
18231965,NEG,0
18232367,NEG,0
18232672,NEG,0
18232716,NEG,0
18232738,POS,0
18233067,NEG,0
18233485,NEG,0
18233677,NEG,0
18233909,NEG,0
18234255,NEG,0
18234299,NEG,0
18234733,NEG,0
18234745,NEG,0
18234852,NEG,0
18234952,NEG,0
18235009,NEG,0
18235179,NEG,0
18235700,NEG,0
18235907,NEG,0
18236074,NEG,0
18236303,NEG,0
18236332,NEG,0
18236467,NEG,0
18236693,NEG,0
18236806,NEG,0
18236825,NEG,0
18236969,NEG,0
18237082,NEG,0
18237092,NEG,0
18237101,NEG,0
18237340,NEG,0
18237415,NEG,0
18237588,NEG,0
18237830,NEG,0
18237890,NEG,0
18237953,NEG,0
18238053,NEG,0
18238107,NEG,0
18238223,NEG,0
18238763,NEG,0
18238898,NEG,0
18238999,NEG,0
18239131,NEG,0
18239272,NEG,0
18239665,NEG,0
18239681,NEG,0
18239806,NEG,0
18239878,NEG,0
18239900,NEG,0
18239916,NEG,0
18239941,NEG,0
18240117,NEG,0
18240309,NEG,0
18240403,NEG,0
18240438,NEG,0
18240921,NEG,0
18240965,NEG,0
18241006,NEG,0
18241097,NEG,0
18241217,NEG,0
18241710,NEG,0
18241723,NEG,0
18241760,NEG,0
18241996,NEG,0
18242115,NEG,0
18242304,NEG,0
18242348,NEG,0
18242517,NEG,0
18242524,NEG,0
18242838,NEG,0
18243136,NEG,0
18243209,NEG,0
18243472,NEG,0
18243532,NEG,0
18243689,NEG,0
18243903,NEG,0
18243963,NEG,0
18244051,NEG,0
18244248,NEG,0
18244333,NEG,0
24185292,NEG,0
24185314,NEG,0
24185946,NEG,0
24185968,NEG,0
24186081,NEG,0
18979771,NEG,0
18979777,NEG,0
18979827,NEG,0
18980066,NEG,0
18980217,NEG,0
18980270,NEG,0
18980302,NEG,0
18980377,NEG,0
18980565,NEG,0
18980688,NEG,0
18980770,NEG,0
18980779,NEG,0
18980789,NEG,0
18980902,NEG,0
18981363,NEG,0
18981674,NEG,0
18981728,NEG,0
18981838,NEG,0
18982221,NEG,0
18982306,NEG,0
18982454,NEG,0
18982526,NEG,0
18982595,NEG,0
18982686,NEG,0
18982717,NEG,0
18983123,NEG,0
18983167,NEG,0
18983314,NEG,0
18983475,NEG,0
18983493,NEG,0
18983644,NEG,0
18983691,NEG,0
18983723,NEG,0
18983833,NEG,0
18983855,NEG,0
18984364,NEG,0
18984401,NEG,0
18984426,NEG,0
18984439,NEG,0
18984448,NEG,0
18984540,NEG,0
18984628,NEG,0
18984694,NEG,0
18984706,NEG,0
18984813,NEG,0
18984847,NEG,0
18985020,NEG,0
18985102,NEG,0
18985491,NEG,0
18985674,NEG,0
18985705,NEG,0
18985724,NEG,0
18985752,NEG,0
18985774,NEG,0
18985777,NEG,0
18985853,NEG,0
18985925,NEG,0
18986026,NEG,0
18986076,NEG,0
18986176,NEG,0
18986506,NEG,0
18986638,NEG,0
18986714,NEG,0
18986717,NEG,0
18986742,NEG,0
18986783,NEG,0
18986842,NEG,0
18986893,NEG,0
18986937,NEG,0
18986993,NEG,0
18987003,NEG,0
18987006,NEG,0
18987047,NEG,0
18987241,NEG,0
18987260,NEG,0
18987298,NEG,0
18987332,NEG,0
18987342,NEG,0
18987358,NEG,0
18987612,NEG,0
18987675,NEG,0
18987694,NEG,0
18987719,NEG,0
18987857,NEG,0
18987879,NEG,0
18987970,NEG,0
18988071,NEG,0
18988083,NEG,0
18988159,NEG,0
18988247,NEG,0
18988266,NEG,0
18988297,NEG,0
18988507,NEG,0
18988592,NEG,0
18988812,NEG,0
18988818,NEG,0
18988831,NEG,0
18988866,NEG,0
18988913,NEG,0
18988916,NEG,0
18989007,NEG,0
18989010,NEG,0
18989258,NEG,0
18989594,NEG,0
18989598,NEG,0
18989613,NEG,0
18989645,NEG,0
18989745,NEG,0
18989883,NEG,0
18990144,NEG,0
18990377,NEG,0
18990424,NEG,0
18990449,NEG,0
18990477,NEG,0
18990571,NEG,0
18990578,NEG,0
18990584,NEG,0
18990593,NEG,0
18990735,NEG,0
18990854,NEG,0
18990864,NEG,0
18990986,NEG,0
18991040,NEG,0
18991159,NEG,0
18991237,NEG,0
18991285,NEG,0
18991332,NEG,0
18991369,NEG,0
18991476,NEG,0
18991479,NEG,0
18991583,NEG,0
18991586,NEG,0
18991602,NEG,0
18991640,NEG,0
18991702,NEG,0
18991894,NEG,0
18991954,NEG,0
18991985,NEG,0
18992092,NEG,0
18992196,NEG,0
18992233,NEG,0
18992236,NEG,0
18992340,NEG,0
18992469,NEG,0
18992482,NEG,0
18992485,NEG,0
18992579,NEG,0
18992591,NEG,0
18992645,NEG,0
18992714,NEG,0
18992799,NEG,0
18993025,NEG,0
18993069,NEG,0
18993427,NEG,0
18993499,NEG,0
18993678,NEG,0
18993810,NEG,0
18993826,NEG,0
18993864,NEG,0
18994055,NEG,0
18994228,NEG,0
18994316,NEG,0
18994527,NEG,0
18994580,NEG,0
18994586,NEG,0
18994662,NEG,0
18994721,NEG,0
18994731,NEG,0
18994857,NEG,0
18994932,NEG,0
18994963,NEG,0
18995023,NEG,0
18995067,NEG,0
18995076,NEG,0
18995089,NEG,0
18995105,NEG,0
18995212,NEG,0
18995293,NEG,0
18995356,NEG,0
18995410,NEG,0
18995554,NEG,0
18995589,NEG,0
18995699,NEG,0
18995739,NEG,0
18995771,NEG,0
18995812,NEG,0
18995981,NEG,0
18995988,NEG,0
18996006,NEG,0
18996019,NEG,0
18996280,POS,0
18996390,NEG,0
18996550,NEG,0
18996556,NEG,0
18996588,NEG,0
18996603,NEG,0
18996924,NEG,0
18996939,NEG,0
18996949,NEG,0
18997043,NEG,0
18997093,NEG,0
18997163,NEG,0
18997235,NEG,0
18997247,NEG,0
18997250,NEG,0
18997266,NEG,0
18997370,NEG,0
18997376,NEG,0
18997379,NEG,0
18997483,NEG,0
18997590,NEG,0
18997649,NEG,0
18997825,NEG,0
18997873,NEG,0
18997954,NEG,0
18998111,NEG,0
18998162,NEG,0
18998206,NEG,0
18998212,NEG,0
18998246,NEG,0
18998542,NEG,0
18998561,NEG,0
18998611,NEG,0
18998699,NEG,0
18998774,NEG,0
18998978,NEG,0
18998991,NEG,0
18999088,NEG,0
18999230,NEG,0
18999267,NEG,0
18999393,NEG,0
18999648,NEG,0
18999754,NEG,0
18999761,NEG,0
18999814,NEG,0
18999899,NEG,0
18999952,NEG,0
19000062,NEG,0
19000065,NEG,0
19000084,NEG,0
19000160,NEG,0
19000175,NEG,0
19000222,NEG,0
15583451,NEG,0
15583527,NEG,0
15583558,NEG,0
15583587,NEG,0
15583772,NEG,0
15584048,NEG,0
15584190,NEG,0
15584205,NEG,0
15584212,NEG,0
15584290,NEG,0
15584337,NEG,0
15584391,NEG,0
15584394,NEG,0
15584485,NEG,0
15584639,NEG,0
15584645,NEG,0
15584652,NEG,0
15584667,NEG,0
15584670,NEG,0
15584771,NEG,0
15584831,NEG,0
15584900,NEG,0
15584956,NEG,0
15584975,NEG,0
15585098,NEG,0
15585129,NEG,0
15585534,NEG,0
15585591,NEG,0
15585713,NEG,0
15586367,NEG,0
15586580,NEG,0
15586621,NEG,0
15586904,NEG,0
15586983,NEG,0
15587715,NEG,0
15587865,NEG,0
15587913,NEG,0
15588528,NEG,0
15589097,NEG,0
15589100,NEG,0
15589411,NEG,0
15589471,NEG,0
15589502,NEG,0
15589716,NEG,0
15589904,NEG,0
15590058,NEG,0
15590071,NEG,0
15590162,NEG,0
15590313,NEG,0
15590382,NEG,0
15590674,NEG,0
15590677,NEG,0
15590690,NEG,0
15590696,NEG,0
15590749,NEG,0
15590781,NEG,0
15590941,NEG,0
15591312,NEG,0
15591362,NEG,0
15591689,NEG,0
15591993,NEG,0
15592000,NEG,0
15592041,NEG,0
15592059,NEG,0
15592119,NEG,0
15592226,NEG,0
15592238,NEG,0
15592242,NEG,0
15592326,NEG,0
15592405,NEG,0
15592433,NEG,0
15592524,NEG,0
15592587,NEG,0
15592678,NEG,0
15592685,NEG,0
15592700,NEG,0
15592713,NEG,0
15592970,NEG,0
15593021,NEG,0
15593178,NEG,0
15593417,NEG,0
15594221,NEG,0
15594224,NEG,0
15594406,NEG,0
15594541,NEG,0
15594701,NEG,0
15595082,NEG,0
15595094,NEG,0
15595113,NEG,0
15595126,NEG,0
15595132,NEG,0
15595151,NEG,0
15595176,NEG,0
15595179,NEG,0
15595198,NEG,0
15595933,NEG,0
15596169,NEG,0
15596235,NEG,0
15596520,NEG,0
15596555,NEG,0
15596803,NEG,0
15597180,NEG,0
15597491,NEG,0
15597545,NEG,0
15597686,NEG,0
15597827,NEG,0
15598013,NEG,0
15598094,NEG,0
15598123,NEG,0
15598135,NEG,0
15598229,NEG,0
15598402,NEG,0
15598409,NEG,0
15598421,NEG,0
15598431,NEG,0
15598449,NEG,0
15598456,NEG,0
15598484,NEG,0
15598669,NEG,0
15598679,NEG,0
15598817,NEG,0
15599433,NEG,0
15599489,NEG,0
15599524,NEG,0
15599555,NEG,0
15599885,NEG,0
15600105,NEG,0
15600243,NEG,0
15600290,NEG,0
15600356,NEG,0
15600463,NEG,0
15600469,NEG,0
15600633,NEG,0
15600655,NEG,0
15600938,NEG,0
15601044,NEG,0
15601167,NEG,0
15601277,NEG,0
15601431,NEG,0
15601462,NEG,0
15601531,NEG,0
15601676,NEG,0
15601682,NEG,0
15601827,POS,0
15601902,NEG,0
15602402,NEG,0
15602848,NEG,0
15603077,NEG,0
15603545,NEG,0
15604406,NEG,0
15604472,NEG,0
15604478,NEG,0
15604491,NEG,0
15604494,NEG,0
15604513,NEG,0
15604535,NEG,0
15604538,NEG,0
15604729,NEG,0
15604751,NEG,0
15605336,NEG,0
15605559,NEG,0
15605659,NEG,0
15606074,NEG,0
15606241,NEG,0
15606263,NEG,0
15606297,NEG,0
15606303,NEG,0
15606401,NEG,0
15606445,NEG,0
15606460,NEG,0
15606464,NEG,0
15607205,NEG,0
15607299,NEG,0
15607340,NEG,0
15607500,NEG,0
15607569,NEG,0
15607717,NEG,0
15607921,NEG,0
15608182,NEG,0
15608239,NEG,0
15608506,NEG,0
15608518,NEG,0
15608528,NEG,0
15608553,NEG,0
15608933,NEG,0
15608971,NEG,0
15608974,NEG,0
15608986,NEG,0
15609011,NEG,0
15609030,NEG,0
15609059,NEG,0
15609093,NEG,0
15609156,NEG,0
15609304,NEG,0
15609517,NEG,0
15609520,NEG,0
15609633,NEG,0
15609646,NEG,0
15609690,NEG,0
15610359,NEG,0
15610400,NEG,0
15610617,NEG,0
15610799,NEG,0
15611226,NEG,0
15611321,NEG,0
15611449,NEG,0
15611452,NEG,0
15611471,NEG,0
15611578,NEG,0
15611660,NEG,0
15611892,NEG,0
15611902,NEG,0
15611905,NEG,0
15611908,NEG,0
15611914,NEG,0
15611927,NEG,0
15611955,NEG,0
15611961,NEG,0
15611983,NEG,0
15612037,NEG,0
15612040,NEG,0
15612203,NEG,0
15612269,NEG,0
15612288,NEG,0
15612433,NEG,0
15612445,NEG,0
15612565,NEG,0
15612574,NEG,0
15612803,NEG,0
15613303,NEG,0
15613466,NEG,0
15613538,NEG,0
15613548,NEG,0
15614179,NEG,0
15614214,NEG,0
15614349,NEG,0
15614490,NEG,0
15614817,NEG,0
15614880,NEG,0
15615002,NEG,0
15615053,NEG,0
15615182,NEG,0
15615216,NEG,0
15615229,NEG,0
15615273,NEG,0
15615310,NEG,0
15615313,NEG,0
15615320,NEG,0
15615477,NEG,0
15615678,NEG,0
15615763,NEG,0
15615832,NEG,0
15615838,NEG,0
15616281,NEG,0
15616454,NEG,0
15616646,NEG,0
15616847,NEG,0
15616897,NEG,0
15616938,NEG,0
15616969,NEG,0
15617249,NEG,0
15617915,NEG,0
15618502,NEG,0
15618521,NEG,0
15618530,NEG,0
15618552,NEG,0
15618559,NEG,0
15618625,NEG,0
15618669,NEG,0
15619093,NEG,0
15619306,NEG,0
15619322,NEG,0
15619344,NEG,0
15619379,NEG,0
15619401,NEG,0
15619429,NEG,0
15619627,NEG,0
15619661,NEG,0
15619665,NEG,0
15619674,NEG,0
15619680,NEG,0
15619803,NEG,0
15620001,NEG,0
15620243,NEG,0
15620255,NEG,0
15620409,NEG,0
15620415,NEG,0
15620419,NEG,0
15620422,NEG,0
15620425,NEG,0
15620463,NEG,0
15620695,NEG,0
15620846,NEG,0
15620912,NEG,0
15620959,NEG,0
15621210,NEG,0
15621213,NEG,0
15621217,NEG,0
15621392,NEG,0
15621515,NEG,0
15621681,NEG,0
15621817,NEG,0
15621986,NEG,0
15622021,NEG,0
15622040,NEG,0
15622074,NEG,0
15622077,NEG,0
15622222,NEG,0
15622410,NEG,0
15622457,NEG,0
15622470,NEG,0
15622479,NEG,0
15622486,NEG,0
15622517,NEG,0
15622621,NEG,0
15622900,NEG,0
15622904,NEG,0
15622910,NEG,0
15622951,NEG,0
15622957,NEG,0
15622973,NEG,0
15622998,NEG,0
15623023,NEG,0
15623048,NEG,0
15623117,NEG,0
15623434,NEG,0
15623598,NEG,0
15623771,POS,0
19000235,NEG,0
19000307,NEG,0
19000314,NEG,0
19000389,NEG,0
19000401,NEG,0
19000691,NEG,0
19001008,NEG,0
19001303,NEG,0
19001909,NEG,0
19002764,NEG,0
19003267,NEG,0
19003367,NEG,0
19004401,NEG,0
19004589,NEG,0
19005148,NEG,0
19005375,NEG,0
19005623,NEG,0
19005645,NEG,0
19005711,NEG,0
19005906,NEG,0
19005972,NEG,0
19005990,NEG,0
19006094,NEG,0
19006110,NEG,0
19006122,NEG,0
19006427,NEG,0
19006653,NEG,0
19006660,NEG,0
19006682,NEG,0
19006713,NEG,0
19006826,NEG,0
19007062,NEG,0
19007203,NEG,0
19007285,NEG,0
19007483,NEG,0
19007571,NEG,0
19007615,NEG,0
19007712,NEG,0
19007759,NEG,0
19007847,NEG,0
19007957,NEG,0
19008174,NEG,0
19008507,NEG,0
19008588,NEG,0
19008698,NEG,0
19008720,NEG,0
19008777,NEG,0
19008881,NEG,0
19008937,NEG,0
19008991,NEG,0
19009019,NEG,0
19009091,NEG,0
19009223,NEG,0
19009289,NEG,0
19009496,NEG,0
19009647,NEG,0
19009682,NEG,0
19009760,NEG,0
19010423,NEG,0
19010517,NEG,0
19010687,NEG,0
19010722,NEG,0
19010854,NEG,0
19011152,NEG,0
19011284,NEG,0
19011363,NEG,0
19011419,NEG,0
19011469,NEG,0
19011598,NEG,0
19011774,NEG,0
19011827,NEG,0
19011837,NEG,0
19011897,NEG,0
19011925,NEG,0
19012094,NEG,0
19012182,NEG,0
19012302,NEG,0
19012607,NEG,0
19012660,NEG,0
19012688,NEG,0
19012707,NEG,0
19012955,NEG,0
19012987,NEG,0
19013009,NEG,0
19013131,NEG,0
23920161,NEG,0
23920220,NEG,0
23920852,NEG,0
23921012,NEG,0
23921314,NEG,0
23921615,NEG,0
23921653,NEG,0
23921788,NEG,0
23921801,NEG,0
23922090,NEG,0
23922423,NEG,0
23922542,NEG,0
23922595,NEG,0
23922639,NEG,0
23922771,NEG,0
23922982,NEG,0
23923654,NEG,0
23923877,NEG,0
23923984,NEG,0
23924295,NEG,0
23924521,NEG,0
23924531,NEG,0
23924653,NEG,0
23924744,NEG,0
23924766,NEG,0
23924911,NEG,0
23924989,NEG,0
23925671,NEG,0
23925699,NEG,0
23925765,NEG,0
23925903,NEG,0
23925932,NEG,0
23925991,NEG,0
23926007,NEG,0
23926491,NEG,0
23927411,NEG,0
23927606,NEG,0
23927700,NEG,0
23927726,NEG,0
23927967,NEG,0
23928103,NEG,0
23928257,NEG,0
23928583,NEG,0
23928794,NEG,0
23928797,NEG,0
23928825,NEG,0
23928844,NEG,0
23928888,NEG,0
23928938,NEG,0
23928989,NEG,0
23929190,NEG,0
23929290,NEG,0
23929387,NEG,0
23929497,NEG,0
23929617,NEG,0
23929802,NEG,0
23929843,NEG,0
23930179,NEG,0
23930267,NEG,0
23930946,NEG,0
23931056,NEG,0
23931071,NEG,0
23931084,NEG,0
23931100,NEG,0
23931103,NEG,0
23931279,NEG,0
23931310,NEG,0
23931320,NEG,0
23931335,NEG,0
23931373,NEG,0
23931376,POS,0
23931486,NEG,0
23931530,NEG,0
23931668,NEG,0
23931785,NEG,0
23931863,NEG,0
23932014,NEG,0
23932096,NEG,0
23932221,NEG,0
23932278,NEG,0
23932347,NEG,0
23932711,NEG,0
23932969,NEG,0
23933054,NEG,0
23933139,NEG,0
23933142,NEG,0
23933211,NEG,0
23933230,NEG,0
23933242,NEG,0
23933478,NEG,0
23933503,NEG,0
23933578,NEG,0
23933641,NEG,0
23933663,NEG,0
23933789,NEG,0
23933971,NEG,0
23933977,NEG,0
23933999,NEG,0
23934009,NEG,0
23934040,NEG,0
23934160,NEG,0
23934251,NEG,0
23934527,NEG,0
23934530,NEG,0
23934621,NEG,0
23934669,NEG,0
23935017,NEG,0
23935118,NEG,0
23935140,NEG,0
23935294,NEG,0
23935300,NEG,0
23935306,NEG,0
23935614,NEG,0
23935639,NEG,0
23935749,NEG,0
23935815,NEG,0
23936045,NEG,0
23936651,NEG,0
23936726,NEG,0
23936777,NEG,0
23936956,NEG,0
23937072,NEG,0
23937194,NEG,0
23937204,NEG,0
23937276,NEG,0
23937342,NEG,0
23937662,NEG,0
23937716,NEG,0
23937816,NEG,0
23938049,NEG,0
23938306,NEG,0
23938438,NEG,0
23938555,NEG,0
23938583,NEG,0
23938680,NEG,0
23938771,NEG,0
23938812,NEG,0
23938856,NEG,0
23938900,NEG,0
23939117,NEG,0
23939164,NEG,0
23939202,NEG,0
23939403,NEG,0
23939456,NEG,0
23939513,NEG,0
23939679,NEG,0
23939717,NEG,0
23939752,NEG,0
23939946,NEG,0
23940063,NEG,0
23940100,NEG,0
23940107,NEG,0
23940339,NEG,0
23940355,NEG,0
23940436,NEG,0
23940760,NEG,0
23941140,NEG,0
23941222,NEG,0
23941285,NEG,0
23941332,NEG,0
16229306,NEG,0
16229495,NEG,0
16229523,NEG,0
16229564,POS,0
16230707,NEG,0
16230909,NEG,0
16231163,NEG,0
16232105,NEG,0
16232131,NEG,0
16232888,NEG,0
16232966,NEG,0
16233127,NEG,0
16234182,NEG,0
16234729,NEG,0
16234876,NEG,0
16234952,NEG,0
16235238,NEG,0
16235637,NEG,0
16235725,NEG,0
16235923,NEG,0
16235995,NEG,0
16236083,NEG,0
16236387,NEG,0
16236450,NEG,0
16237377,NEG,0
16238046,NEG,0
16238332,NEG,0
16238345,NEG,0
16238973,NEG,0
16239039,NEG,0
16240500,NEG,0
16240808,NEG,0
16241844,NEG,0
16241882,NEG,0
16242159,NEG,0
16242796,NEG,0
16242982,NEG,0
16243802,NEG,0
16243877,NEG,0
16245322,NEG,0
16246346,NEG,0
16246485,NEG,0
16246736,NEG,0
16246924,NEG,0
16247370,NEG,0
16248181,NEG,0
16248313,NEG,0
16248448,NEG,0
16248476,NEG,0
16248583,NEG,0
16248693,NEG,0
16248850,NEG,0
16248866,NEG,0
16249048,NEG,0
16249717,NEG,0
16250245,NEG,0
16251247,NEG,0
16251725,NEG,0
16251734,NEG,0
16252095,NEG,0
16252149,NEG,0
16252793,NEG,0
16252906,NEG,0
16253032,NEG,0
16253603,NEG,0
16253801,NEG,0
16254084,NEG,0
16254436,NEG,0
16255096,NEG,0
16255174,NEG,0
16255382,NEG,0
16255448,NEG,0
16255799,NEG,0
16256060,NEG,0
16257867,NEG,0
16258039,NEG,0
16258580,NEG,0
16258718,NEG,0
16259032,NEG,0
16259415,NEG,0
16259560,NEG,0
16259871,NEG,0
16260380,NEG,0
16260549,NEG,0
16261080,NEG,0
16261285,NEG,0
16261476,NEG,0
16262029,NEG,0
16262551,NEG,0
16262793,NEG,0
16263179,NEG,0
16263455,NEG,0
16263700,NEG,0
16264860,NEG,0
16265915,NEG,0
16267178,NEG,0
16267332,NEG,0
16267854,NEG,0
16268162,NEG,0
16268275,NEG,0
16268476,NEG,0
16268551,NEG,0
16268768,NEG,0
16269352,NEG,0
16269516,NEG,0
16269670,NEG,0
16270310,NEG,0
16270527,NEG,0
16270766,NEG,0
16271306,NEG,0
16271567,NEG,0
16272795,NEG,0
16272877,NEG,0
16272890,NEG,0
16274228,NEG,0
16275064,NEG,0
16275950,NEG,0
16276154,NEG,0
16276371,NEG,0
16276914,NEG,0
16277190,NEG,0
16277426,NEG,0
16277737,NEG,0
16277775,NEG,0
16277853,NEG,0
16278284,NEG,0
16278554,NEG,0
16278570,NEG,0
16278972,NEG,0
16278975,NEG,0
16279691,NEG,0
16281048,NEG,0
16281388,NEG,0
16281812,NEG,0
16281925,NEG,0
16282098,NEG,0
16282170,NEG,0
16282318,NEG,0
16282377,NEG,0
16282528,NEG,0
16283273,NEG,0
16283634,NEG,0
16283863,NEG,0
16283920,NEG,0
16283970,NEG,0
16284077,NEG,0
16284177,NEG,0
16284803,NEG,0
16285026,NEG,0
16285553,NEG,0
16285770,NEG,0
16285899,NEG,0
16285930,NEG,0
16287096,NEG,0
16287489,NEG,0
16287583,NEG,0
16287646,NEG,0
16288108,NEG,0
16289163,NEG,0
16289436,NEG,0
16289713,NEG,0
16290068,NEG,0
16290517,NEG,0
16290558,NEG,0
16291368,NEG,0
16292465,NEG,0
16292569,NEG,0
16293049,NEG,0
16293571,NEG,0
16293659,NEG,0
16294064,NEG,0
16294918,NEG,0
16294947,NEG,0
16295896,NEG,0
16296819,NEG,0
16297045,NEG,0
16297469,NEG,0
16297931,NEG,0
16298135,NEG,0
16298736,NEG,0
16298987,NEG,0
16299427,NEG,0
16299562,NEG,0
16300005,NEG,0
16300036,NEG,0
16300275,NEG,0
16300592,NEG,0
16300614,NEG,0
16300718,NEG,0
16300727,NEG,0
16301488,NEG,0
16301491,NEG,0
16301585,NEG,0
16301598,NEG,0
16301824,NEG,0
16301861,NEG,0
16301934,NEG,0
16302273,NEG,0
16302700,NEG,0
16302791,NEG,0
16303903,NEG,0
16304362,NEG,0
16304617,NEG,0
16304639,NEG,0
16305157,NEG,0
16305286,NEG,0
16305581,NEG,0
16306156,NEG,0
16306957,NEG,0
16306960,NEG,0
16308135,NEG,0
16308179,NEG,0
16308512,POS,0
16308676,NEG,0
16308785,NEG,0
16309219,NEG,0
16309430,NEG,0
16309549,NEG,0
16309624,NEG,0
16309662,NEG,0
16309675,NEG,0
16309979,NEG,0
16310473,NEG,0
16310554,NEG,0
16310743,NEG,0
16310881,NEG,0
16311107,NEG,0
16311261,NEG,0
16311701,NEG,0
16312194,NEG,0
16312248,NEG,0
16313152,NEG,0
16313162,NEG,0
16313602,NEG,0
16315263,NEG,0
16315518,NEG,0
16315794,NEG,0
16315889,NEG,0
16315936,NEG,0
16316002,NEG,0
16316526,NEG,0
16316602,NEG,0
16317230,NEG,0
16317318,NEG,0
16317450,NEG,0
16317475,NEG,0
16317689,NEG,0
16317796,NEG,0
16317971,NEG,0
16318100,NEG,0
16318248,NEG,0
16318389,NEG,0
16318603,NEG,0
16319401,NEG,0
16319448,NEG,0
16319728,NEG,0
16319853,NEG,0
16320086,NEG,0
16320224,NEG,0
16320416,NEG,0
16320874,NEG,0
16320940,NEG,0
16321201,NEG,0
16321214,NEG,0
16321220,NEG,0
16321368,NEG,0
16321817,NEG,0
16322018,NEG,0
16322332,NEG,0
16322913,NEG,0
16323048,NEG,0
16323350,NEG,0
16323699,NEG,0
16323884,NEG,0
16324729,NEG,0
16324974,NEG,0
16324993,NEG,0
16326096,NEG,0
16326130,NEG,0
16326730,NEG,0
16326840,NEG,0
16327839,NEG,0
16328015,NEG,0
16328078,NEG,0
16328106,NEG,0
16328216,NEG,0
16329171,NEG,0
16329746,NEG,0
16329787,NEG,0
16330390,NEG,0
16330635,NEG,0
16330912,NEG,0
16330978,NEG,0
16330990,NEG,0
16331012,NEG,0
16331505,NEG,0
16331663,NEG,0
16332011,NEG,0
16332825,NEG,0
16333086,NEG,0
16334496,NEG,0
16334905,NEG,0
16335046,NEG,0
16335049,NEG,0
16335326,NEG,0
16335414,NEG,0
16335709,NEG,0
16335747,NEG,0
16335863,NEG,0
16335938,NEG,0
16336529,NEG,0
16337531,NEG,0
16337679,NEG,0
16338486,NEG,0
16339617,NEG,0
16339787,NEG,0
16340211,NEG,0
16340302,NEG,0
16340635,NEG,0
16341062,NEG,0
16341760,NEG,0
16342498,NEG,0
16342510,NEG,0
16342938,NEG,0
16342947,NEG,0
16343604,NEG,0
16343827,NEG,0
16344025,NEG,0
23941426,NEG,0
23941637,NEG,0
23941649,NEG,0
23941784,NEG,0
23941853,NEG,0
23941885,NEG,0
23941919,NEG,0
23942199,NEG,0
23942303,NEG,0
23942406,NEG,0
23942409,NEG,0
23942482,NEG,0
23942554,NEG,0
23942683,NEG,0
23942755,NEG,0
23942921,NEG,0
23943107,NEG,0
23943276,NEG,0
23943364,NEG,0
23943437,NEG,0
23943591,NEG,0
23943707,NEG,0
23943999,NEG,0
23944511,NEG,0
23944643,NEG,0
23944662,NEG,0
23944684,NEG,0
23944737,NEG,0
23944762,NEG,0
23944825,NEG,0
23944838,NEG,0
23944863,NEG,0
23944882,NEG,0
23944951,NEG,0
23945045,NEG,0
23945092,NEG,0
23945322,NEG,0
23945388,NEG,0
23945501,NEG,0
23945592,NEG,0
23945739,NEG,0
23946029,NEG,0
23946160,NEG,0
23946223,NEG,0
23946380,NEG,0
23946462,NEG,0
23946597,NEG,0
23946720,NEG,0
23946757,NEG,0
23946786,NEG,0
23946930,NEG,0
23947128,NEG,0
23947175,NEG,0
